timestamp,intent,example
2025-07-21T12:01:30.199049,philanthropy_and_nonprofits,Nonprofit Implementation
2025-07-21T12:01:30.268487,philanthropy_and_nonprofits,Nonprofit Leadership
2025-07-21T12:01:30.295607,philanthropy_and_nonprofits,Nonprofit Strategy
2025-07-21T12:01:30.344412,philanthropy_and_nonprofits,Nonprofit Planning
2025-07-21T12:01:30.392128,philanthropy_and_nonprofits,Nonprofit Budgeting
2025-07-21T12:01:30.438421,philanthropy_and_nonprofits,Nonprofit Scheduling
2025-07-21T12:01:30.484645,philanthropy_and_nonprofits,Nonprofit Coordination
2025-07-21T12:01:30.537944,philanthropy_and_nonprofits,Nonprofit Collaboration
2025-07-21T12:01:30.583824,philanthropy_and_nonprofits,Nonprofit Communication
2025-07-21T12:01:30.630014,philanthropy_and_nonprofits,Nonprofit Documentation
2025-07-21T12:01:30.676638,philanthropy_and_nonprofits,Nonprofit Specifications
2025-07-21T12:01:30.722009,philanthropy_and_nonprofits,Nonprofit Standards
2025-07-21T12:01:30.773183,philanthropy_and_nonprofits,Nonprofit Guidelines
2025-07-21T12:01:30.819516,philanthropy_and_nonprofits,Nonprofit Regulations
2025-07-21T12:01:30.864660,philanthropy_and_nonprofits,Nonprofit Codes
2025-07-21T12:01:30.912819,philanthropy_and_nonprofits,Nonprofit Compliance
2025-07-21T12:01:30.966278,philanthropy_and_nonprofits,Nonprofit Quality
2025-07-21T12:01:31.016138,philanthropy_and_nonprofits,Nonprofit Assurance
2025-07-21T12:01:31.062215,philanthropy_and_nonprofits,Nonprofit Control
2025-07-21T12:01:31.111811,philanthropy_and_nonprofits,Nonprofit Risk Management
2025-07-21T12:01:31.159643,philanthropy_and_nonprofits,Nonprofit Safety
2025-07-21T12:01:31.206208,philanthropy_and_nonprofits,Nonprofit Security
2025-07-21T12:01:31.254926,philanthropy_and_nonprofits,Nonprofit Sustainability
2025-07-21T12:01:31.306436,philanthropy_and_nonprofits,Nonprofit Ethics
2025-07-21T12:01:31.404183,philanthropy_and_nonprofits,Nonprofit Patents
2025-07-21T12:01:31.429652,philanthropy_and_nonprofits,Nonprofit Trademarks
2025-07-21T12:01:31.480224,philanthropy_and_nonprofits,Nonprofit Copyrights
2025-07-21T12:01:31.527157,philanthropy_and_nonprofits,Nonprofit Licensing
2025-07-21T12:01:31.579896,philanthropy_and_nonprofits,Nonprofit Contracts
2025-07-21T12:01:31.628361,philanthropy_and_nonprofits,Nonprofit Negotiations
2025-07-21T12:01:31.674009,philanthropy_and_nonprofits,Nonprofit Payments
2025-07-21T12:01:31.720333,philanthropy_and_nonprofits,Nonprofit Invoices
2025-07-21T12:01:31.767520,philanthropy_and_nonprofits,Nonprofit Receipts
2025-07-21T12:01:31.814133,philanthropy_and_nonprofits,Nonprofit Expenses
2025-07-21T12:01:31.860679,philanthropy_and_nonprofits,Nonprofit Investments
2025-07-21T12:01:31.907413,philanthropy_and_nonprofits,Nonprofit Profits
2025-07-21T12:01:31.952041,philanthropy_and_nonprofits,Nonprofit Losses
2025-07-21T12:01:31.996645,philanthropy_and_nonprofits,Nonprofit Risks
2025-07-21T12:01:32.045012,philanthropy_and_nonprofits,Nonprofit Insurance
2025-07-21T12:01:32.083776,philanthropy_and_nonprofits,Nonprofit Claims
2025-07-21T12:01:32.135786,philanthropy_and_nonprofits,Nonprofit Disputes
2025-07-21T12:01:32.189711,philanthropy_and_nonprofits,Nonprofit Litigation
2025-07-21T12:01:32.240080,philanthropy_and_nonprofits,Nonprofit Settlements
2025-07-21T12:01:32.292696,philanthropy_and_nonprofits,Nonprofit Resolutions
2025-07-21T12:01:32.350247,philanthropy_and_nonprofits,Nonprofit Mediation
2025-07-21T12:01:32.403280,philanthropy_and_nonprofits,Nonprofit Arbitration
2025-07-21T12:01:32.457851,philanthropy_and_nonprofits,Nonprofit Appeals
2025-07-21T12:01:32.512879,philanthropy_and_nonprofits,Nonprofit Judgments
2025-07-21T12:01:32.564969,philanthropy_and_nonprofits,Nonprofit Verdicts
2025-07-21T12:01:32.618805,philanthropy_and_nonprofits,Nonprofit Sentences
2025-07-21T12:01:32.670994,philanthropy_and_nonprofits,Nonprofit Penalties
2025-07-21T12:01:32.722646,philanthropy_and_nonprofits,Nonprofit Fines
2025-07-21T12:01:32.774102,philanthropy_and_nonprofits,Nonprofit Impact
2025-07-21T12:01:32.818753,philanthropy_and_nonprofits,Nonprofit Outcomes
2025-07-21T12:01:32.869444,philanthropy_and_nonprofits,Nonprofit Evaluation
2025-07-21T12:01:32.926515,philanthropy_and_nonprofits,Nonprofit Reporting
2025-07-21T12:01:32.995121,philanthropy_and_nonprofits,Nonprofit Transparency
2025-07-21T12:01:33.111286,philanthropy_and_nonprofits,Nonprofit Accountability
2025-07-21T12:01:33.188066,philanthropy_and_nonprofits,Nonprofit Advocacy
2025-07-21T12:01:33.236521,philanthropy_and_nonprofits,Nonprofit Campaigns
2025-07-21T12:01:33.290833,philanthropy_and_nonprofits,Nonprofit Partnerships
2025-07-21T12:01:33.345479,philanthropy_and_nonprofits,Nonprofit Collaborations
2025-07-21T12:01:33.400041,philanthropy_and_nonprofits,Nonprofit Networks
2025-07-21T12:01:33.444607,philanthropy_and_nonprofits,Nonprofit Coalitions
2025-07-21T12:01:33.524954,public_policy_and_government,Policy Research
2025-07-21T12:01:33.547825,public_policy_and_government,Policy Development
2025-07-21T12:01:33.593664,public_policy_and_government,Policy Implementation
2025-07-21T12:01:33.636000,public_policy_and_government,Policy Evaluation
2025-07-21T12:01:33.686034,public_policy_and_government,Policy Advocacy
2025-07-21T12:01:33.733148,public_policy_and_government,Policy Communication
2025-07-21T12:01:33.779494,public_policy_and_government,Policy Education
2025-07-21T12:01:33.830701,public_policy_and_government,Policy Careers
2025-07-21T12:01:33.877476,public_policy_and_government,Policy Internships
2025-07-21T12:01:33.931408,public_policy_and_government,Policy Portfolios
2025-07-21T12:01:33.977329,public_policy_and_government,Policy Projects
2025-07-21T12:01:34.027363,public_policy_and_government,Policy Proposals
2025-07-21T12:01:34.074360,public_policy_and_government,Policy Presentations
2025-07-21T12:01:34.113598,public_policy_and_government,Policy Critiques
2025-07-21T12:01:34.158445,public_policy_and_government,Policy Reviews
2025-07-21T12:01:34.210728,public_policy_and_government,Policy Feedback
2025-07-21T12:01:34.264891,public_policy_and_government,Policy Iterations
2025-07-21T12:01:34.315198,public_policy_and_government,Policy Prototyping
2025-07-21T12:01:34.361401,public_policy_and_government,Policy Testing
2025-07-21T12:01:34.402852,public_policy_and_government,Policy Validation
2025-07-21T12:01:34.449641,public_policy_and_government,Policy Management
2025-07-21T12:01:34.498890,public_policy_and_government,Policy Leadership
2025-07-21T12:01:34.544853,public_policy_and_government,Policy Strategy
2025-07-21T12:01:34.593923,public_policy_and_government,Policy Planning
2025-07-21T12:01:34.643463,public_policy_and_government,Policy Budgeting
2025-07-21T12:01:34.693902,public_policy_and_government,Policy Scheduling
2025-07-21T12:01:34.740109,public_policy_and_government,Policy Coordination
2025-07-21T12:01:34.786733,public_policy_and_government,Policy Collaboration
2025-07-21T12:01:34.833204,public_policy_and_government,Policy Documentation
2025-07-21T12:01:34.879039,public_policy_and_government,Policy Specifications
2025-07-21T12:01:34.934377,public_policy_and_government,Policy Standards
2025-07-21T12:01:34.974271,public_policy_and_government,Policy Guidelines
2025-07-21T12:01:35.022874,public_policy_and_government,Policy Regulations
2025-07-21T12:01:35.073128,public_policy_and_government,Policy Codes
2025-07-21T12:01:35.121112,public_policy_and_government,Policy Compliance
2025-07-21T12:01:35.168409,public_policy_and_government,Policy Quality
2025-07-21T12:01:35.219695,public_policy_and_government,Policy Assurance
2025-07-21T12:01:35.271107,public_policy_and_government,Policy Control
2025-07-21T12:01:35.315366,public_policy_and_government,Policy Risk Management
2025-07-21T12:01:35.355405,public_policy_and_government,Policy Safety
2025-07-21T12:01:35.395613,public_policy_and_government,Policy Security
2025-07-21T12:01:35.430496,public_policy_and_government,Policy Sustainability
2025-07-21T12:01:35.483234,public_policy_and_government,Policy Ethics
2025-07-21T12:01:35.521472,public_policy_and_government,Policy Law
2025-07-21T12:01:35.568545,public_policy_and_government,Policy Patents
2025-07-21T12:01:35.616627,public_policy_and_government,Policy Trademarks
2025-07-21T12:01:35.652772,public_policy_and_government,Policy Copyrights
2025-07-21T12:01:35.695199,public_policy_and_government,Policy Licensing
2025-07-21T12:01:35.748340,public_policy_and_government,Policy Contracts
2025-07-21T12:01:35.795482,public_policy_and_government,Policy Negotiations
2025-07-21T12:01:35.844804,public_policy_and_government,Policy Payments
2025-07-21T12:01:35.892367,public_policy_and_government,Policy Invoices
2025-07-21T12:01:35.939453,public_policy_and_government,Policy Receipts
2025-07-21T12:01:35.989637,public_policy_and_government,Policy Expenses
2025-07-21T12:01:36.037106,public_policy_and_government,Policy Investments
2025-07-21T12:01:36.079129,public_policy_and_government,Policy Profits
2025-07-21T12:01:36.128943,public_policy_and_government,Policy Losses
2025-07-21T12:01:36.178201,public_policy_and_government,Policy Risks
2025-07-21T12:01:36.225051,public_policy_and_government,Policy Insurance
2025-07-21T12:01:36.271857,public_policy_and_government,Policy Claims
2025-07-21T12:01:36.319048,public_policy_and_government,Policy Disputes
2025-07-21T12:01:36.367245,public_policy_and_government,Policy Litigation
2025-07-21T12:01:36.418922,public_policy_and_government,Policy Settlements
2025-07-21T12:01:36.470318,public_policy_and_government,Policy Resolutions
2025-07-21T12:01:36.511224,public_policy_and_government,Policy Mediation
2025-07-21T12:01:36.564810,public_policy_and_government,Policy Arbitration
2025-07-21T12:01:36.603717,public_policy_and_government,Policy Appeals
2025-07-21T12:01:36.650812,public_policy_and_government,Policy Judgments
2025-07-21T12:01:36.701566,public_policy_and_government,Policy Verdicts
2025-07-21T12:01:36.763046,public_policy_and_government,Policy Sentences
2025-07-21T12:01:36.817876,public_policy_and_government,Policy Penalties
2025-07-21T12:01:36.883804,public_policy_and_government,Policy Fines
2025-07-21T12:01:36.936439,public_policy_and_government,Policy Impact
2025-07-21T12:01:36.988145,public_policy_and_government,Policy Outcomes
2025-07-21T12:01:37.091283,public_policy_and_government,Policy Reporting
2025-07-21T12:01:37.122567,public_policy_and_government,Policy Transparency
2025-07-21T12:01:37.173689,public_policy_and_government,Policy Accountability
2025-07-21T12:01:37.267518,public_policy_and_government,Policy Campaigns
2025-07-21T12:01:37.287470,public_policy_and_government,Policy Partnerships
2025-07-21T12:01:37.334077,public_policy_and_government,Policy Collaborations
2025-07-21T12:01:37.388240,public_policy_and_government,Policy Networks
2025-07-21T12:01:37.437476,public_policy_and_government,Policy Coalitions
2025-07-21T12:01:37.489515,public_policy_and_government,Policy Forums
2025-07-21T12:01:37.537350,public_policy_and_government,Policy Summits
2025-07-21T12:01:37.590497,public_policy_and_government,Policy Dialogues
2025-07-21T12:01:37.646777,public_policy_and_government,Policy Roundtables
2025-07-21T12:01:37.701985,public_policy_and_government,Policy Hearings
2025-07-21T12:01:37.757137,public_policy_and_government,Policy Consultations
2025-07-21T12:01:37.811082,public_policy_and_government,Policy Briefings
2025-07-21T12:01:37.857960,public_policy_and_government,Policy Statements
2025-07-21T12:01:37.912773,public_policy_and_government,Policy Declarations
2025-07-21T12:01:38.006069,energy_and_utilities,Energy Production
2025-07-21T12:01:38.034416,energy_and_utilities,Energy Consumption
2025-07-21T12:01:38.120677,energy_and_utilities,Biomass Energy
2025-07-21T12:01:38.151584,energy_and_utilities,Nuclear Energy
2025-07-21T12:01:38.197372,energy_and_utilities,Fossil Fuels
2025-07-21T12:01:38.244911,energy_and_utilities,Oil and Gas
2025-07-21T12:01:38.294951,energy_and_utilities,Coal
2025-07-21T12:01:38.341631,energy_and_utilities,Natural Gas
2025-07-21T12:01:38.397619,energy_and_utilities,Energy Storage
2025-07-21T12:01:38.485935,energy_and_utilities,Microgrids
2025-07-21T12:01:38.519841,energy_and_utilities,Energy Policy
2025-07-21T12:01:38.565917,energy_and_utilities,Energy Regulation
2025-07-21T12:01:38.619188,energy_and_utilities,Energy Markets
2025-07-21T12:01:38.672640,energy_and_utilities,Energy Trading
2025-07-21T12:01:38.729486,energy_and_utilities,Energy Pricing
2025-07-21T12:01:38.787378,energy_and_utilities,Energy Subsidies
2025-07-21T12:01:38.835458,energy_and_utilities,Energy Taxes
2025-07-21T12:01:38.888751,energy_and_utilities,Energy Security
2025-07-21T12:01:38.928160,energy_and_utilities,Energy Independence
2025-07-21T12:01:38.977585,energy_and_utilities,Energy Transition
2025-07-21T12:01:39.024350,energy_and_utilities,Energy Innovation
2025-07-21T12:01:39.070709,energy_and_utilities,Energy Technology
2025-07-21T12:01:39.115161,energy_and_utilities,Energy Startups
2025-07-21T12:01:39.166284,energy_and_utilities,Energy Apps
2025-07-21T12:01:39.213329,energy_and_utilities,Energy Data
2025-07-21T12:01:39.272156,energy_and_utilities,Energy Analytics
2025-07-21T12:01:39.327128,energy_and_utilities,Energy Software
2025-07-21T12:01:39.373793,energy_and_utilities,Energy Hardware
2025-07-21T12:01:39.428719,energy_and_utilities,Energy Supplies
2025-07-21T12:01:39.474387,energy_and_utilities,Energy Infrastructure
2025-07-21T12:01:39.522738,energy_and_utilities,Energy Transmission
2025-07-21T12:01:39.563190,energy_and_utilities,Energy Distribution
2025-07-21T12:01:39.612480,energy_and_utilities,Energy Utilities
2025-07-21T12:01:39.662770,energy_and_utilities,Electricity
2025-07-21T12:01:39.710650,energy_and_utilities,Gas
2025-07-21T12:01:39.758401,energy_and_utilities,Water
2025-07-21T12:01:39.833913,energy_and_utilities,Waste-to-Energy
2025-07-21T12:01:39.864228,energy_and_utilities,Energy Education
2025-07-21T12:01:39.913912,energy_and_utilities,Energy Careers
2025-07-21T12:01:39.960500,energy_and_utilities,Energy Internships
2025-07-21T12:01:40.011283,energy_and_utilities,Energy Portfolios
2025-07-21T12:01:40.058380,energy_and_utilities,Energy Projects
2025-07-21T12:01:40.111604,energy_and_utilities,Energy Proposals
2025-07-21T12:01:40.157119,energy_and_utilities,Energy Presentations
2025-07-21T12:01:40.211407,energy_and_utilities,Energy Critiques
2025-07-21T12:01:40.261757,energy_and_utilities,Energy Reviews
2025-07-21T12:01:40.311976,energy_and_utilities,Energy Feedback
2025-07-21T12:01:40.364901,energy_and_utilities,Energy Iterations
2025-07-21T12:01:40.414100,energy_and_utilities,Energy Prototyping
2025-07-21T12:01:40.463716,energy_and_utilities,Energy Testing
2025-07-21T12:01:40.514063,energy_and_utilities,Energy Validation
2025-07-21T12:01:40.561473,energy_and_utilities,Energy Implementation
2025-07-21T12:01:40.605396,energy_and_utilities,Energy Management
2025-07-21T12:01:40.642307,energy_and_utilities,Energy Leadership
2025-07-21T12:01:40.692196,energy_and_utilities,Energy Strategy
2025-07-21T12:01:40.734693,energy_and_utilities,Energy Planning
2025-07-21T12:01:40.781847,energy_and_utilities,Energy Budgeting
2025-07-21T12:01:40.829560,energy_and_utilities,Energy Scheduling
2025-07-21T12:01:40.877230,energy_and_utilities,Energy Coordination
2025-07-21T12:01:40.932103,energy_and_utilities,Energy Collaboration
2025-07-21T12:01:40.981437,energy_and_utilities,Energy Communication
2025-07-21T12:01:41.028425,energy_and_utilities,Energy Documentation
2025-07-21T12:01:41.080852,energy_and_utilities,Energy Specifications
2025-07-21T12:01:41.127109,energy_and_utilities,Energy Standards
2025-07-21T12:01:41.175561,energy_and_utilities,Energy Guidelines
